iksistssi,i2ksistssi,i2ksistssi,i2ksistssi,VAI,,pers assumed
iksiststsoohsi,i2ksiststsoohsi,i2ksiststsoohsi,i2ksiststsoohsi,VAI,,
iksiststsoohsi,ksiststsoohsi,,,VAI,,imp only?
iksisttaana'pssi,i2ksisttaana'pssi,i2ksisttaana'pssi,i2ksisttaana'pssi,VAI,,pers assumed
iksisttonimmaa,i2ksisttonimmaa,i2ksisttonimmaa,i2ksisttonimmaa,VAI,,
iksisttonimmaa,ksisttonimmaa,,,VAI,,imp only?
iksistto'si,i2ksistto'si,i2ksistto'si,i2ksistto'si,VAI,,pers assumed
iksistto'simm,i2ksistto'simm,i2ksistto'simm,i2ksistto'simm,VAI,,cf iksistto'si?
iksisttotsa'pssi,i2ksisttotsa'pssi,i2ksisttotsa'pssi,i2ksisttotsa'pssi,VAI,,cf iksisttotsa'pii
iksísttotsissi,i2ksísttotsissi,i2ksísttotsissi,i2ksísttotsissi,VAI,,
iksisttotsi'taki,i2ksisttotsi'taki,i2ksisttotsi'taki,i2ksisttotsi'taki,VAI,,
iksisttoyi,i2ksisttoyi,i2ksisttoyi,i2ksisttoyi,VAI,,cf iksisttowat
iksisttoyi,ksisttoyi,,,VAI,,imp only?
iksisttssi,i2ksisttssi,i2ksisttssi,i2ksisttssi,VAI,,
iksisttssi,ksisttssi,,,VAI,,imp only?
iksiwainaka'si,i2ksiwainaka'si,i2ksiwainaka'si,i2ksiwainaka'si,VAI,,pers assumed
ikskimaa,i2kskimaa,i2kskimaa,i2kskimaa,VAI,,
ikskoosi,i2kskoosi,i2kskoosi,i2kskoosi,VAI,,
ikskowoo,i2kskowoo,i2kskowoo,i2kskowoo,VAI,,cf okskowoo?
ikso'koyi,i2kso'koyi,i2kso'koyi,i2kso'koyi,VAI,,cf ikso'kowamm
iksowoo,i2ksowoo%^DIPH,i2ksowoo%^DIPH,i2ksowoo%^DIPH,VAI,,diph cf oo?
iksowoo,ksowoo%^DIPH,,,VAI,,imp only?
i'kssistsinaa,i2'kssistsinaa,i2'kssistsinaa,i2'kssistsinaa,VAI,,
iksskami,i2ksskami,i2ksskami,i2ksskami,VAI,,
iksska'takiipitsi,i2ksska'takiipitsi,i2ksska'takiipitsi,i2ksska'takiipitsi,VAI,,cf iksskamm
iksska'takiipitsi,ksisska'takiipitsi,,,VAI,,imp only?
i'ksskii'si,i2'ksskii'si,i2'ksskii'si,i2'ksskii'si,VAI,,i2 unknown?
iksstaa,i2ksstaa,i2ksstaa,i2ksstaa,VAI,,
iksstonimmaa,i2ksstonimmaa,i2ksstonimmaa,i2ksstonimmaa,VAI,,
ikstsiksiiyi,i2kstsiksiiyi,i2kstsiksiiyi,i2kstsiksiiyi,VAI,,
imiihkini,i2miihkini,i2miihkini,i2miihkini,VAI,,
imikihta'tsskaa,i2mikihta'tsskaa,i2mikihta'tsskaa,i2mikihta'tsskaa,VAI,,
imitaisski,imitaisski,omitaisski,omitaisski,VAI,,
immaka'pssi,i2mmaka'pssi,i2mmaka'pssi,i2mmaka'pssi,VAI,,"cf immaka'pii, pers assumed"
immakoyaaki,i2mmakoyaaki,i2mmakoyaaki,i2mmakoyaaki,VAI,,
immaksi'ni,i2mmaksi'ni,i2mmaksi'ni,i2mmaksi'ni,VAI,,
immistsiihkiitaa,i2mmistsiihkiitaa,i2mmistsiihkiitaa,i2mmistsiihkiitaa,VAI,,cf immistsiihkiitaan
immistsi'saki,i2mmistsi'saki,i2mmistsi'saki,i2mmistsi'saki,VAI,,
immoki'kaa,i2mmoki'kaa,i2mmoki'kaa,i2mmoki'kaa,VAI,,
immoyissi,i2mmoyissi,i2mmoyissi,i2mmoyissi,VAI,,pers assumed
immssikaa,i2mmssikaa,i2mmssikaa,i2mmssikaa,VAI,,
immsskaa,i2mmsskaa,i2mmsskaa,i2mmsskaa,VAI,,same as imsskaa?
imsskaa,i2msskaa,i2msskaa,i2msskaa,VAI,,same as immsskaa?
i'naaki,i2'naaki,i2'naaki,i2'naaki,VAI,,
inaamaahkaa,i2naamaahkaa,i2naamaahkaa,i2naamaahkaa,VAI,,
inaamm,i2naamm,i2naamm,i2naamm,VAI,,
inaani,i2naani,i2naani,i2naani,VAI,,
inaanssi,i2naanssi,i2naanssi,i2naanssi,VAI,,cf inaanssat
inaansskaa,i2naansskaa,i2naansskaa,i2naansskaa,VAI,,cf inaanssko
inaansskaa,naansskaa,,,VAI,,imp only?
inaapitsi,ni2naapitsi,i2naapitsi,i2naapitsi,VAI,,
inahkimaa,i2nahkimaa,i2nahkimaa,i2nahkimaa,VAI,,i2 unknown; pers assumed
inaihka'si,i2naihka'si,i2naihka'si,i2naihka'si,VAI,,
inaimmohsi,i2naimmohsi,i2naimmohsi,i2naimmohsi,VAI,,
inai'taki,i2nai'taki,i2nai'taki,i2nai'taki,VAI,,cf inaimm
inaka'siimi,i2naka'siimi,i2naka'siimi,i2naka'siimi,VAI,,
inaka'sskaa,i2naka'sskaa,i2naka'sskaa,i2naka'sskaa,VAI,,
inakataki,i2nakataki,i2nakataki,i2nakataki,VAI,,cf inakat
i'nákihtssimm,i2'nákihtssimm,i2'nákihtssimm,i2'nákihtssimm,VAI,,cf i'nakohtssii; pers assumed
i'nakimi,i2'nakimi,i2'nakimi,i2'nakimi,VAI,,pers assumed
i'nakstssi,i2'nakstssimm%^3MM,i2'nakstssimm%^3MM,i2'nakstssimm%^3MM,VAI,,
inakoyiim,i2nakoyiim,i2nakoyiim,i2nakoyiim,VAI,,"cf inako, pers assumed"
inawa'si,i2nawa'si,i2nawa'si,i2nawa'si,VAI,,
i'ni,i2'ni,i2'ni,i2'ni,VAI,,
inihka'siimi,i2nihka'siimi,i2nihka'siimi,i2nihka'siimi,VAI,,same as inihka'simi?
inihka'simi,i2nihka'simi,i2nihka'simi,i2nihka'simi,VAI,,same as inihka'siimi?
inihkatsimaa,i2nihkatsimaa,i2nihkatsimaa,i2nihkatsimaa,VAI,,"cf inihkatsimat, pers assumed"
inihki,i2nihki,i2nihki,i2nihki,VAI,,
inihki,ni2nihki,,,VAI,,imp only?
i'níípitsi,i'n2íípitsi,i'n2íípitsi,i'n2íípitsi,VAI,,
inii'pokaa,i2nii'pokaa,i2nii'pokaa,i2nii'pokaa,VAI,,
inii'pokaa,ni2i'pokaa,,,VAI,,imp only?
inii'totoyaapikssi,i2nii'totoyaapikssi,i2nii'totoyaapikssi,i2nii'totoyaapikssi,VAI,,
inii'totoyaapikssi,pi2nii'totoyaapikssi,,,VAI,,imp only?
iniitsi,i2niitsi,i2niitsi,i2niitsi,VAI,,
iniiyi'taki,i2niiyi'taki,i2niiyi'taki,i2niiyi'taki,VAI,,initial long vowel?
inikimaa,i2nikimaa,i2nikimaa,i2nikimaa,VAI,,i2 unknown
inikimma,i2nikimma,i2nikimma,i2nikimma,VAI,,i2 cf inikksi?
i'nikki,i'nikki,i'nikki,i'nikki,VAI,,cf i'nit
inikkihkaohsi,i2nikkihkaohsi,i2nikkihkaohsi,i2nikkihkaohsi,VAI,,
inikksi,i2nikksi,i2nikksi,i2nikksi,VAI,,
inikksiistapoo,i2nikksiistapoo%^DIPH,i2nikksiistapoo%^DIPH,i2nikksiistapoo%^DIPH,VAI,,diph cf oo?
i'nimmihtaa,i2'nimmihtaa,i2'nimmihtaa,i2'nimmihtaa,VAI,,cf i'ni
ini'poyi,i2ni'poyi,i2ni'poyi,i2ni'poyi,VAI,,
innáapiksistaki,i2nnáapiksistaki,i2nnáapiksistaki,i2nnáapiksistaki,VAI,,cf innaapiksist
innaihtsiiyi,i2nnaihtsiiyi,i2nnaihtsiiyi,i2nnaihtsiiyi,VAI,,
inna'koohsi,i2nna'koohsi,i2nna'koohsi,i2nna'koohsi,VAI,,
innihtaa,i2nnihtaa,i2nnihtaa,i2nnihtaa,VAI,,
innikinaa,i2nnikinaa,i2nnikinaa,i2nnikinaa,VAI,,
innioomsstaki,innioomsstaki,innioomsstaki,innioomsstaki,VAI,,cf innioomsstsi
innisi'yi,i2nnisi'yi,i2nnisi'yi,i2nnisi'yi,VAI,,
innisoo,i2nnisoo%^DIPH,i2nnisoo%^DIPH,i2nnisoo%^DIPH,VAI,,pers assumed
innisoohkoyi,i2nnisoohkoyi,i2nnisoohkoyi,i2nnisoohkoyi,VAI,,
innisskaki,i2nnisskaki,i2nnisskaki,i2nnisskaki,VAI,,cf innissko
innoisspi,i2nnoisspi,i2nnoisspi,i2nnoisspi,VAI,,
innoohpattsaaki,i2nnoohpattsaaki,i2nnoohpattsaaki,i2nnoohpattsaaki,VAI,,cf innoohpattsi
innootaa,i2nnootaa,i2nnootaa,i2nnootaa,VAI,,
inno'si,i2nno'si,i2nno'si,i2nno'si,VAI,,pers assumed
innoyimi,i2nnoyimi,i2nnoyimi,i2nnoyimi,VAI,,cf inno
i'nokaa,i2'nokaa,i2'nokaa,i2'nokaa,VAI,,
inoka'pssi,i2noka'pssi,i2noka'pssi,i2noka'pssi,VAI,,"cf inoka'pii, pers assumed"
inoki'taki,i2noki'taki,i2noki'taki,i2noki'taki,VAI,,
inokssi,i2nokssi,i2nokssi,i2nokssi,VAI,,imp long vowel?
i'nssimaa,i2'nssimaa,i2'nssimaa,i2'nssimaa,VAI,,
insskimaa,i2nsskimaa,i2nsskimaa,i2nsskimaa,VAI,,
insskimao'si,i2nsskimao'si,i2nsskimao'si,i2nsskimao'si,VAI,,
insspa'pssi,i2nsspa'pssi,i2nsspa'pssi,i2nsspa'pssi,VAI,,
insstawaapiksistsimaa,i2nsstawaapiksistsimaa,i2nsstawaapiksistsimaa,i2nsstawaapiksistsimaa,VAI,,cf insstawohtoo
insstawa'pssi,i2nsstawa'pssi,i2nsstawa'pssi,i2nsstawa'pssi,VAI,,"cf insstawa'pii, pers assumed"
ipááhksstooki,i2pááhksstooki,i2pááhksstooki,i2pááhksstooki,VAI,,
ipaapikssi,i2paapikssi,i2paapikssi,i2paapikssi,VAI,,
ipaapikssi,paapikssi,,,VAI,,imp only?
ipaawani,i2paawani,i2paawani,i2paawani,VAI,,
ipahkínaa,i2pahkínaa,i2pahkínaa,i2pahkínaa,VAI,,
ipahkitapi'taki,i2pahkitapi'taki,i2pahkitapi'taki,i2pahkitapi'taki,VAI,,
ipahkóosi,i2pahkóosi,i2pahkóosi,i2pahkóosi,VAI,,
ipahkóosi,paahkóosi,,,VAI,,imp only?
ipahksimi,i2pahksimimm%^3MM,i2pahksimimm%^3MM,i2pahksimimm%^3MM,VAI,,
ipahksimi,paahksimimm%^3MM,,,VAI,,
ipahpaapiksistaki,i2pahpaapiksistaki,i2pahpaapiksistaki,i2pahpaapiksistaki,VAI,,cf ipahpaapiksi
ipahpaapiksistaki,paahpaapiksistaki,,,VAI,,imp only?
ipahpáapinaapikssi,i2pahpáapinaapikssi,i2pahpáapinaapikssi,i2pahpáapinaapikssi,VAI,,
ipahpáapinaapikssi,paahpáapinaapikssi,,,VAI,,imp only?
ipahpoyi,i2pahpoyi,i2pahpoyi,i2pahpoyi,VAI,,
ipahpoyi,paahpoyi,,,VAI,,imp only?
ipahtani'si,i2pahtani'si,i2pahtani'si,i2pahtani'si,VAI,,
ipahtsá'pssi,i2pahtsá'pssi,i2pahtsá'pssi,i2pahtsá'pssi,VAI,,
ipainssaki,i2painssaki,i2painssaki,i2painssaki,VAI,,
ipainssaki,painssaki,,,VAI,,imp only?
ipaisskio'taki,i2paisskio'taki,i2paisskio'taki,i2paisskio'taki,VAI,,cf ipaisskio'to
ipaisskio'taki,paisskio'taki,,,VAI,,imp only?
ipaitapiiyi,i2paitapiiyi,i2paitapiiyi,i2paitapiiyi,VAI,,
ipaitapiiyi,ni2paitapiiyi,,,VAI,,imp only?
ipakkihkaa,i2pakkihkaa,i2pakkihkaa,%^ICi2pakkihkaa,VAI,,"IC imp?, pers, elsewhere assumed"
ipákkitsa'pssi,i2pákkitsa'pssi,i2pákkitsa'pssi,i2pákkitsa'pssi,VAI,,
ipákkowayikioohsi,i2pákkowayikioohsi,i2pákkowayikioohsi,i2pákkowayikioohsi,VAI,,pers assumed
ipakksíkamattstaa,i2pakksíkamattstaa,i2pakksíkamattstaa,i2pakksíkamattstaa,VAI,,
ipakksíkamattstaa,pakksíkamattstaa,,,VAI,,imp only?
ipakksiníkimaa,i2pakksiníkimaa,i2pakksiníkimaa,%^ICi2pakksiníkimaa,VAI,,"cf ipakksskaa, IC imp?"
ipakksiníkimaa,pakksiníkimaa,,,VAI,,imp only?
ipakksskaa,i2pakksskaa,i2pakksskaa,%^ICi2pakksskaa,VAI,,IC imp?
ipakksstaki,i2pakksstaki,i2pakksstaki,i2pakksstaki,VAI,,"cf ipakksstsi, IC?"
ipakksstaki,pakksstaki,,,VAI,,imp only?
ipákoto'kimaa,i2pákoto'kimaa,i2pákoto'kimaa,i2pákoto'kimaa,VAI,,
ipákoto'kimaa,pákoto'kimaa,,,VAI,,imp only?
ipakottsisstaki,i2pakottsisstaki,i2pakottsisstaki,i2pakottsisstaki,VAI,,cf ipakottsisim
ipakottsisstaki,pakottsisstaki,,,VAI,,imp only?
ipa'kóyaaki,i2pa'kóyaaki,i2pa'kóyaaki,i2pa'kóyaaki,VAI,,
ipa'kóyaaki,pa'kóyaaki,,,VAI,,imp only?
ipakskáísiitamiihtsi,i2pakskáísiitamiihtsi,i2pakskáísiitamiihtsi,i2pakskáísiitamiihtsi,VAI,,
ipaksstookiaaki,i2paksstookiaaki,i2paksstookiaaki,i2paksstookiaaki,VAI,,cf ipaksstooki
ipaksstookiaaki,paksstookiaaki,,,VAI,,imp only?
ipani'kahtaa,i2pani'kahtaa,i2pani'kahtaa,i2pani'kahtaa,VAI,,i2?
ipani'kahtaa,pani'kahtaa,,,VAI,,imp only?
ipaninnaki,i2paninnaki,i2paninnaki,i2paninnaki,VAI,,cf ipaninnat
ipaninnimaa,i2paninnimaa,i2paninnimaa,i2paninnimaa,VAI,,cf ipaninnat
ipannopii,i2pannopii,i2pannopii,i2pannopii,VAI,,cf ipannopaat
ipáóo'taki,i2páóo'taki,i2páóo'taki,i2páóo'taki,VAI,,"cf ipaoo'tomo, pers assumed"
ipáóotsimaa,i2páóotsimaa,i2páóotsimaa,%^ICi2páóotsimaa,VAI,,IC imp?
ipáóotsimaa,páóotsimaa,,,VAI,,imp only?
ipapáí'poyi,i2papáí'poyi,i2papáí'poyi,i2papáí'poyi,VAI,,
ipapao'kaa,i2papao'kaa,i2papao'kaa,i2papao'kaa,VAI,,
ipapao'kaa,paapao'kaa,,,VAI,,imp only?
ipápisa,i2pápisamm%^3MM,i2pápisamm%^3MM,i2pápisamm%^3MM,VAI,,
ipapo,i2papomm%^3MM,i2papomm%^3MM,i2papomm%^3MM,VAI,,pers assumed
ipa'sokinnaki,ipa'sokinnaki,ipa'sokinnaki,ipa'sokinnaki,VAI,,"cf ipa'sokinni, pers assumed"
ipásskaa,i2pásskaa,i2pásskaa,i2pásskaa,VAI,,
ipásskaa,pásskaa,,,VAI,,imp only?
ipasskata'pssi,i2passkata'pssi,i2passkata'pssi,i2passkata'pssi,VAI,,
ipasskata'pssi,passkata'pssi,,,VAI,,imp only?
ipasskohki,i2passkohki,i2passkohki,i2passkohki,VAI,,
ipasskohki,passkohki,,,VAI,,imp only?
ipiaohpi'yi,i2piaohpi'yi,i2piaohpi'yi,i2piaohpi'yi,VAI,,
ipii,i2piimm%^3MM,i2piimm%^3MM,%^ICi2piimm%^3MM,VAI,,IC imp?
ipii,piimm%^3MM,,,VAI,,imp only?
ipiihkóo,i2piihkóo%^DIPH,i2piihkóo%^DIPH,i2piihkóo%^DIPH,VAI,,diph cf oo?
ipiihkóo,piihkóo%^DIPH,,,VAI,,"diph cf oo?, imp only?"
ipíiksaaki,i2píiksaaki,i2píiksaaki,i2píiksaaki,VAI,,
ipíiksaaki,píiksaaki,,,VAI,,imp only?
ipííksiistsimaa,i2pííksiistsimaa,i2pííksiistsimaa,i2pííksiistsimaa,VAI,,
ipííksiistsimaa,pííksiistsimaa,,,VAI,,imp only?
ipííkskaa,i2pííkskaa,i2pííkskaa,i2pííkskaa,VAI,,
ipííkskaa,pííkskaa,,,VAI,,imp only?
ipíinitaki,i2píinitaki,i2píinitaki,i2píinitaki,VAI,,cf ipiino'taki?
ipiino'taki,i2piino'taki,i2piino'taki,i2piino'taki,VAI,,
ipiino'taki,piino'taki,,,VAI,,imp only?
ipiitsiihtaa,i2piitsiihtaa,i2piitsiihtaa,i2piitsiihtaa,VAI,,
ipiitsiihtaa,piitsiihtaa,,,VAI,,imp only?
ipiiyinaamm,i2piiyinaamm,i2piiyinaamm,i2piiyinaamm,VAI,,"cf ipiiyinaattsi, pers assumed"
ipiiyinákoyiim,i2piiyinákoyiim,i2piiyinákoyiim,i2piiyinákoyiim,VAI,,"cf ipiiyinaattsi, pers assumed"
ipi'kaani,i2pi'kaani,i2pi'kaani,i2pi'kaani,VAI,,
i'píkaasi,i2'píkaasi,i2'píkaasi,i2'píkaasi,VAI,,
ipi'ka'pssi,i2pi'ka'pssi,i2pi'ka'pssi,i2pi'ka'pssi,VAI,,
ipi'ka'pssi,pi'ka'pssi,,,VAI,,imp only?
ipikato'si,i2pikato'si,i2pikato'si,i2pikato'si,VAI,,cf ipikato'sat
ipikato'si,pikato'si,,,VAI,,imp only?
ipi'kihtaa,i2pi'kihtaa,i2pi'kihtaa,i2pi'kihtaa,VAI,,
ipi'kihtaa,pi'kihtaa,,,VAI,,imp only?
ipíkkiaaki,i2píkkiaaki,i2píkkiaaki,i2píkkiaaki,VAI,,
ipíkkiaaki,píkkiaaki,,,VAI,,imp only?
ipikkssi,i2pikkssi,i2pikkssi,i2pikkssi,VAI,,
ipi'kohkoyisoka'pssi,i2pi'kohkoyisoka'pssi,i2pi'kohkoyisoka'pssi,i2pi'kohkoyisoka'pssi,VAI,,
ipi'kokiinihki,i2pi'kokiinihki,i2pi'kokiinihki,i2pi'kokiinihki,VAI,,
ipiksi,i2piksi,i2piksi,i2piksi,VAI,,
ipi'ksikahtsi,i2pi'ksikahtsi,i2pi'ksikahtsi,i2pi'ksikahtsi,VAI,,
ipi'ksikahtsi,pi'ksikahtsi,,,VAI,,"imp only?, pers assumed"
ipíksini,i2píksini,i2píksini,i2píksini,VAI,,
ipiksiniáttsoohsi,i2piksiniáttsoohsi,i2piksiniáttsoohsi,i2piksiniáttsoohsi,VAI,,
ipi'ksí'poyi,i2pi'ksí'poyi,i2pi'ksí'poyi,i2pi'ksí'poyi,VAI,,
ipi'nitaki,i2pi'nitaki,i2pi'nitaki,i2pi'nitaki,VAI,,"i2, pers, elsewhere assumed"
ipi'nitaki,pi'nitaki,,,VAI,,imp only?
ipisátá'pssi,i2pisátá'pssi,i2pisátá'pssi,i2pisátá'pssi,VAI,,cf ipisata'pii
ipisátá'pssi,pisátá'pssi,,,VAI,,
ipisatsi'taki,i2pisatsi'taki,i2pisatsi'taki,i2pisatsi'taki,VAI,,
ipisatsi'taki,pisatsi'taki,,,VAI,,imp only?
ipisátska'si,i2pisátska'si,i2pisátska'si,i2pisátska'si,VAI,,
ipisátska'si,pisátska'si,,,VAI,,imp only?
ipisatsoyi'kaa,i2pisatsoyi'kaa,i2pisatsoyi'kaa,i2pisatsoyi'kaa,VAI,,cf ipisatsoyi'ko
ipisatsoyi'kaa,pisatsoyi'kaa,,,VAI,,imp only?
ipisiiyi,i2pisiiyi,i2pisiiyi,i2pisiiyi,VAI,,
ipisiiyi,pisiiyi,,,VAI,,imp only?
ipisski,i2pisski,i2pisski,%^ICi2pisski,VAI,,IC imp? Both homophones?
ipí'sskínao'si,i2pí'sskínao'si,i2pí'sskínao'si,i2pí'sskínao'si,VAI,,
ipistsi'taki,i2pistsi'taki,i2pistsi'taki,i2pistsi'taki,VAI,,cf ipistsi'tsi
ipisttotsi,i2pisttotsi,i2pisttotsi,i2pisttotsi,VAI,,
ipisttotsi,pisttotsi,,,VAI,,imp only?
ipisttsi,i2pisttsi,i2pisttsi,i2pisttsi,VAI,,
ipiwá'pssi,i2piwá'pssi,i2piwá'pssi,i2piwá'pssi,VAI,,
ipiwasai'ni,i2piwasai'ni,i2piwasai'ni,i2piwasai'ni,VAI,,
ipiwasai'ni,piwasai'ni,,,VAI,,imp only?
ipiyistotaki,i2piyistotaki,i2piyistotaki,i2piyistotaki,VAI,,
ipohkiááki,i2pohkiááki,i2pohkiááki,i2pohkiááki,VAI,,
i'pohkiimi,i2'pohkiimi,i2'pohkiimi,i2'pohkiimi,VAI,,
ipohkisstoyoohsi,i2pohkisstoyoohsi,i2pohkisstoyoohsi,i2pohkisstoyoohsi,VAI,,cf ipohkisstoyi
ipohkisstoyoohsi,poohkisstoyoohsi,,,VAI,,imp only?
ipohko'taki,ipohko'taki,ipohko'taki,ipohko'taki,VAI,,cf ipohko'tsi
ipohksiiminnaki,i2pohksiiminnaki,i2pohksiiminnaki,i2pohksiiminnaki,VAI,,
ipohksisttskiniaaki,i2pohksisttskiniaaki,i2pohksisttskiniaaki,i2pohksisttskiniaaki,VAI,,cf ipohksisttskini
ipohksisttskiniaaki,pohksisttskiniaaki,,,VAI,,imp only?
ipoihtaki,i2poihtaki,i2poihtaki,i2poihtaki,VAI,,cf ipoihtsi
ipoihtaki,ni2ipoihtaki,,,VAI,,imp only?
ipoina,i2poina,i2poina,i2poina,VAI,,
ipoinaohkoyi,i2poinaohkoyi,i2poinaohkoyi,i2poinaohkoyi,VAI,,
ipoipoyi,i2poipoyi,i2poipoyi,i2poipoyi,VAI,,
ipoipoyi,ni2ipoipoyi,,,VAI,,imp only?
ipoipoyinniisootsii'kaa,i2poipoyinniisootsii'kaa,i2poipoyinniisootsii'kaa,i2poipoyinniisootsii'kaa,VAI,,"cf ipoipoyi, niip?"
ipoipoyinniisootsii'kaa,ni2ipoipoyinniisootsii'kaa,,,VAI,,"cf ipoipoyi, niip?"
ipóísoyaawani,i2póísoyaawani,i2póísoyaawani,i2póísoyaawani,VAI,,
ipóísoyaawani,ni2ipóísoyaawani,,,VAI,,imp only?
ipoistao'taki,i2poistao'taki,i2poistao'taki,i2poistao'taki,VAI,,cf ipoisoyaawani?
ipoistao'taki,ni2ipoistao'taki,,,VAI,,imp only?
ipokaawa'si,i2pokaawa'si,i2pokaawa'si,i2pokaawa'si,VAI,,
ipokkitsáapikkssi,i2pokkitsáapikkssi,i2pokkitsáapikkssi,i2pokkitsáapikkssi,VAI,,
ipomikka'pssi,i2pomikka'pssi,i2pomikka'pssi,i2pomikka'pssi,VAI,,"cf ipomikka'pii, pers assumed"
ipommaki,i2pommaki,i2pommaki,i2pommaki,VAI,,cf ipommo
ipommaki,pommaki,,,VAI,,imp only?
iponihtaa,i2ponihtaa,i2ponihtaa,i2ponihtaa,VAI,,
iponihtaa,ponihtaa,,,VAI,,imp only?
iponihtsi,i2ponihtsi,i2ponihtsi,i2ponihtsi,VAI,,
iponiistahtsimaa,i2poniistahtsimaa,i2poniistahtsimaa,i2poniistahtsimaa,VAI,,
iponiistahtsimaa,poniistahtsimaa,,,VAI,,imp only?
iponina,i2ponina,i2ponina,i2ponina,VAI,,
iponippa'pssi,i2ponippa'pssi,i2ponippa'pssi,i2ponippa'pssi,VAI,,
iponippa'pssi,ponippa'pssi,,,VAI,,imp only?
iponisayi,i2ponisayi,i2ponisayi,i2ponisayi,VAI,,
iponóóhki,i2ponóóhki,i2ponóóhki,i2ponóóhki,VAI,,
ipónota'si,i2pónota'si,i2pónota'si,i2pónota'si,VAI,,
ipónota'si,pónota'si,,,VAI,,imp only?
iponsskiaaki,i2ponsskiaaki,i2ponsskiaaki,i2ponsskiaaki,VAI,,
ipookaki,i2pookaki,i2pookaki,i2pookaki,VAI,,
ipookaki,pookaki,,,VAI,,
i'poomi,i2'poomi,i2'poomi,i2'poomi,VAI,,
ipo'tamiapikssattsiiyi,%^ICi2po'tamiapikssattsiiyi,i2po'tamiapikssattsiiyi,%^ICi2po'tamiapikssattsiiyi,VAI,,
ipo'tatsimaa,%^ICi2po'tatsimaa,i2po'tatsimaa,%^ICi2po'tatsimaa,VAI,,
ipo'tohkomsskattsiiyi,%^ICi2po'tohkomsskattsiiyi,i2po'tohkomsskattsiiyi,%^ICi2po'tohkomsskattsiiyi,VAI,,
ipotsimaa,i2potsimaa,i2potsimaa,i2potsimaa,VAI,,cf ipotsimat
ipotsima'si,i2potsima'si,i2potsima'si,i2potsima'si,VAI,,cf ipotsimat
ipo'tssokihkiniisattsiiyi,%^ICi2po'tssokihkiniisattsiiyi,i2po'tssokihkiniisattsiiyi,%^ICi2po'tssokihkiniisattsiiyi,VAI,,
ipo'tstaa,i2po'tstaa,i2po'tstaa,i2po'tstaa,VAI,,cf ipo'tstoo
ipo'tstaa,po'tstaa,,,VAI,,imp only?
ipo'tstaki,i2po'tstaki,i2po'tstaki,i2po'tstaki,VAI,,cf ipo'tstoo
ipo'tstaki,po'tstaki,,,VAI,,imp only?
ipottaa,i2pottaa,i2pottaa,%^ICi2pottaa,VAI,,IC imp?
ipottaa,pottaa,,,VAI,,imp only?
ipottaahkaki,ipottaahkaki,ipottaahkaki,ipottaahkaki,VAI,,cf ipottaahkomo
ipottaahkaki,pottaahkaki,,,VAI,,imp only?
ipottskaa,i2pottskaa,i2pottskaa,%^ICi2pottskaa,VAI,,IC imp?
ipottskaa,pottskaa,,,VAI,,imp only?
ipowaoo,i2powaoo,i2powaoo,i2powaoo,VAI,,
ipowaoo,ni2powaoo,,,VAI,,imp only?
ipówawa'pssi,i2pówawa'pssi,i2pówawa'pssi,i2pówawa'pssi,VAI,,
ipówawa'pssi,pówawa'pssi,,,VAI,,imp only?
ipowayi'taki,i2powayi'taki,i2powayi'taki,i2powayi'taki,VAI,,i2 cf ipowawa'pssi?
ipoyáttstaa,i2poyáttstaa,i2poyáttstaa,i2poyáttstaa,VAI,,cf ipoyattsi; i2 unknown
ipoyáttstaa,apoyáttstaa,,,VAI,,imp only?
i'poyi,i2'poyi,i2'poyi,i2'poyi,VAI,,
i'poyiipitsi,i2'poyiipitsi,i2'poyiipitsi,i2'poyiipitsi,VAI,,
ippataa,i2ppataa,i2ppataa,i2ppataa,VAI,,
íppia'pssi,í2ppia'pssi,í2ppia'pssi,í2ppia'pssi,VAI,,pers assumed
ippohsoyi,i2ppohsoyi,i2ppohsoyi,i2ppohsoyi,VAI,,
ippotsi'kíniisi,i2ppotsi'kíniisi,i2ppotsi'kíniisi,i2ppotsi'kíniisi,VAI,,
ippotsipistaa,i2ppotsipistaa,i2ppotsipistaa,i2ppotsipistaa,VAI,,
ipssaaki,i2pssaaki,i2pssaaki,i2pssaaki,VAI,,
ipssikahkaa,i2pssikahkaa,i2pssikahkaa,i2pssikahkaa,VAI,,
ipssikinsstsi,i2pssikinsstsi,i2pssikinsstsi,i2pssikinsstsi,VAI,,
ipssikinsstsskaa,i2pssikinsstsskaa,i2pssikinsstsskaa,i2pssikinsstsskaa,VAI,,cf ipssikinsstsi
ipssimaa,i2pssimaa,i2pssimaa,i2pssimaa,VAI,,pers assumed
ipssimaa,apssimaa,,,VAI,,imp only?
ipsstaahkaa,i2psstaahkaa,i2psstaahkaa,i2psstaahkaa,VAI,,
ipsstao'ki,i2psstao'ki,i2psstao'ki,i2psstao'ki,VAI,,
ipsstsíkaakii,i2psstsíkaakii,i2psstsíkaakii,i2psstsíkaakii,VAI,,
ipsstsika'pssi,i2psstsika'pssi,i2psstsika'pssi,i2psstsika'pssi,VAI,,
ipsstsiksistotaki,ipsstsiksistotaki,ipsstsiksistotaki,ipsstsiksistotaki,VAI,,cf ipsstsiksistoto
ipsstsísttaapikkssi,i2psstsísttaapikkssi,i2psstsísttaapikkssi,i2psstsísttaapikkssi,VAI,,
ipsstsísttotsi,i2psstsísttotsi,i2psstsísttotsi,i2psstsísttotsi,VAI,,
